,,,,,,,,,,,,,,,
,First to Reach the Score Limit: The first team to reach a predetermined score limit of 1300 wins the match.,,,,,,,,,,,,,,
,"Contesting Towers: To capture an enemy-controlled tower, you need to be within its vicinity without any enemy players present. The capture process takes a certain amount of time. ",,,,,,,,,,,,,,
,"The more allies present, the faster the tower is captured. Enemy players within the capture radius will halt the process.",,,,,,,,,,,,,,
,"Defending Towers: Once a tower is captured, you need to defend it from being retaken by the enemy team.",,,,,,,,,,,,,,
,"Strategic Map Movement: Effective movement across the larger map is crucial for capturing undefended towers, reinforcing contested ones, and cutting off enemy advances.",,,,,,,,,,,,,,
,"Respawning: Defeated players will respawn after a short delay, allowing them to rejoin the fight and contribute to their team's efforts. Respawns happen in waves every 25s",,,,,,,,,,,,,,
,Limited Match Time: Matches have a time limit to prevent them from becoming too drawn out. The team with the higher score at the end of the time limit wins if neither team reaches the score limit.,,,,,,,,,,,,,,
,"Guardian Spawn: When a team reaches 1000 Points, a Guardian between the middle and the closer outer tower spawns. The team who defeats him gets 200 points",,,,,,,,,,,,,,
,The Map:,,,,,,,,,,,,,,
,"Larger and More Open: Conqueror maps are typically larger and more open than Battleground arenas, allowing for more strategic movement and flanking maneuvers.",,,,,,,,,,,,,,
,Multiple Control Points: The maps feature several strategically placed Control Towers that teams will fight over.,,,,,,,,,,,,,,
,Key Strategies:,,,,,,,,,,,,,,
,Teamwork and Coordination: Effective communication and coordination are vital for capturing and holding multiple towers simultaneously. Designate players to attack specific towers or defend key locations.,,,,,,,,,,,,,,
,"Map Awareness: Understanding the layout of the map, the locations of the Control Towers, and the movement of enemy players is crucial for strategic decision-making.",,,,,,,,,,,,,,
,Tower Prioritization: Decide which towers are most important to capture (the middle one!) and hold based on their location and the current flow of the battle.,,,,,,,,,,,,,,
,"Balanced Team Composition: Having a mix of different classes with varying roles (damage dealers, tanks, support) can be beneficial for both attacking and defending towers.",,,,,,,,,,,,,,
,"Early Aggression: Often, making early pushes to capture undefended towers can give your team a significant point advantage.",,,,,,,,,,,,,,
,"Reinforcement and Defense: Once a tower is captured, ensure that enough players remain to defend it from enemy counter-attacks.",,,,,,,,,,,,,,
,"Utilize Crowd Control and Support: Skills that can disrupt enemy captures, protect allies, or heal teammates are crucial for controlling towers.",,,,,,,,,,,,,,
,Adapt to Enemy Movements: Pay attention to where the enemy team is focusing their efforts and adjust your strategy accordingly.,,,,,,,,,,,,,,
,"Pro Tip: The ""Unstuck"" button can teleport you to your base (only every 30min, so once a game)",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Wild Brawl,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Core Gameplay:,,,,,,,,,,,,,,
,"Wild Brawl is a limited-time, multi-team Player vs. Player (PvP) arena-style game mode. Typically, four teams of four players (though this can sometimes vary) are dropped into a designated zone ",,,,,,,,,,,,,,
,"(often a modified section of the Dark Wood). The objective is survival – your team must be the last one standing. The arena space shrinks over time due to encroaching lethal darkness, forcing teams into increasingly ",,,,,,,,,,,,,,
,close and dangerous engagements until only one team remains victorious. Players start at a fixed level (usually Level 60 for the event) and progress by gaining experience and looting gear within the match ,,,,,,,,,,,,,,
,to strengthen their characters. A key unique element is the temporary acquisition and upgrading of skills from any class upon leveling up during the brawl.,,,,,,,,,,,,,,
,Key Features and Mechanics:,,,,,,,,,,,,,,
,"Multi-Team Last Team Standing: Unlike the 1v1 format of Duel or the two-team structure of Battlegrounds, Wild Brawl pits multiple teams against each other in a free-for-all until one survives.",,,,,,,,,,,,,,
,In-Match Leveling and Gear Acquisition: Players begin with basic equipment and level up by defeating monsters (environmental mobs that spawn within the arena) and other players.,,,,,,,,,,,,,,
,Each level gained allows players to choose a new skill or upgrade an existing one. Gear is found in chests scattered throughout the arena and dropped by defeated players and monsters.,,,,,,,,,,,,,,
,"Cross-Class Skill Choices: A defining feature of Wild Brawl is that the skills offered upon leveling up are not restricted to your chosen class. You might find powerful abilities from other classes, ",,,,,,,,,,,,,,
,leading to highly adaptable and unpredictable character builds within a single match. Up to six skills can be equipped at any time.,,,,,,,,,,,,,,
,"Shrinking Playable Area: As the match progresses, a lethal darkness closes in on the arena, reducing the safe zone and forcing teams to confront each other. Staying outside the safe zone results in rapid health depletion.",,,,,,,,,,,,,,
,"Environmental Hazards and Features: The arena may contain environmental elements like tall grass for stealth, destructible objects, or specific terrain features that can be used strategically.",,,,,,,,,,,,,,
,"Bandage Healing: Instead of standard health potions, players typically have access to a limited-use bandage item with a significant cooldown, emphasizing careful play and tactical retreats.",,,,,,,,,,,,,,
,Key Strategies:,,,,,,,,,,,,,,
,"Success in Wild Brawl requires a blend of combat skill, strategic looting, and adaptability:",,,,,,,,,,,,,,
,Early Looting and Leveling: Quickly explore the arena to find chests and defeat early monsters to gain a level and acquire better starting gear.,,,,,,,,,,,,,,
,"Strategic Skill Selection: Carefully consider the skill choices offered upon leveling. Look for skills that synergize with your current gear and playstyle, even if they are from an unfamiliar class.",,,,,,,,,,,,,,
,"Team Coordination: Stick with your team, communicate effectively, and focus fire on enemy players. Reviving fallen teammates quickly (if the mechanic is active) is crucial.",,,,,,,,,,,,,,
,Awareness of the Shrinking Zone: Constantly monitor the encroaching darkness and reposition your team to stay within the safe area. Getting caught outside the zone is often a death sentence.,,,,,,,,,,,,,,
,"Environmental Awareness: Utilize the terrain and any environmental features to your advantage, such as using tall grass for ambushes or line-of-sight breaks.",,,,,,,,,,,,,,
,"Bandage Management: Use your bandages wisely and avoid taking unnecessary damage, as healing is limited.",,,,,,,,,,,,,,
,Focus Fire: Coordinate with your team to focus damage on a single enemy player to eliminate them quickly.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Trial of the Hordes,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Core Gameplay:,,,,,,,,,,,,,,
,Trial of the Hordes is a Player vs. Player (PvP) event where two individual players (of the same class) compete to see who can defeat more waves of demons within a limited timeframe. ,,,,,,,,,,,,,,
,"Players not only fight their own hordes but can also strategically spawn additional, tougher demons into their opponent's lane to overwhelm them. The player with the highest score at the end of the trial wins.",,,,,,,,,,,,,,
,Key Features and Mechanics:,,,,,,,,,,,,,,
,1v1 Same-Class PvP: Players are matched against another player using the same class. This emphasizes skill and build optimization within the constraints of a specific class.,,,,,,,,,,,,,,
,Wave-Based Demon Slaying: Both players face continuous waves of demons spawning in their respective lanes. The difficulty and types of demons increase over time.,,,,,,,,,,,,,,
,"Orb Collection and Enemy Spawning: Defeating certain enemies drops orbs. These orbs are crucial as they allow players to spawn additional, challenging demons into their opponent's lane",,,,,,,,,,,,,,
,Limited Time Matches: Each Trial of the Hordes match has a set time limit. The player with the highest cumulative score (based on the number and type of demons defeated) at the end of the time wins.,,,,,,,,,,,,,,
,Ranking System and Leaderboards: The event features a ranking system where players gain or lose points based on their wins and losses. ,,,,,,,,,,,,,,
,Rewards:,,,,,,,,,,,,,,
,Reward Chest: The reward chest offering you a gear piece (of the difficulty your are in when opening the chest) is the best part about the mode. ,,,,,,,,,,,,,,
,"If you are constantly losing and wonder why please watch Craines Video ""how to always win in Trial of the Hordes""",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Sentinel's Stand,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Core Gameplay:,,,,,,,,,,,,,,
,Sentinel's Stand is a recurring daily solo event located in the Southern Dreadlands zone. Players must strategically defend a central Shardstorm (the Sentinel) against waves of demons that attack,,,,,,,,,,,,,,
,from multiple paths. The core gameplay involves collecting resources dropped by defeated enemies to build and upgrade defensive towers around the Shardstorm to prevent the demons from reaching it.,,,,,,,,,,,,,,
,Key Features and Mechanics:,,,,,,,,,,,,,,
,Daily Solo Event: Players can participate in Sentinel's Stand once per day. The event becomes available at a specific time and remains active for a certain duration.,,,,,,,,,,,,,,
,"Location: Southern Dreadlands: The event takes place within a specific area of the Southern Dreadlands zone, indicated on the map when active.",,,,,,,,,,,,,,
,"Tower Defense: Players utilize a tower defense system, strategically placing and upgrading various types of towers with different attack styles and elemental affinities to combat the incoming demonic hordes.",,,,,,,,,,,,,,
,"Wave-Based Attacks: Demons attack in 5 waves, approaching the Shardstorm from different directions. The number and strength of enemies increase with each wave.",,,,,,,,,,,,,,
,Resource Management: Defeating enemies grants a resource that is used to build and upgrade towers. Efficient resource management is crucial for establishing a strong defense.,,,,,,,,,,,,,,
,"Tower Variety: Players can build different types of towers, such as those that deal single-target damage, area-of-effect damage, apply crowd control (like slowing or freezing), or exploit enemy weaknesses (indicated during the waves).",,,,,,,,,,,,,,
,"Tower Upgrades: Towers can be upgraded 4 times to increase their damage output, attack speed and range",,,,,,,,,,,,,,
,"Limited Tower Slots: There is a limit of 10 towers a player can build simultaneously, requiring strategic placement and decisions on which towers to prioritize.",,,,,,,,,,,,,,
,Victory Condition: Victory is achieved by successfully defending the Shardstorm against all waves of demons before they can destroy it. ,,,,,,,,,,,,,,
,Rewards:,,,,,,,,,,,,,,
,Bonus Chests: Completing the event with a high success rate rewards you with a guaranteed legendary item,,,,,,,,,,,,,,
,"After completing the event, your towers will continue to slay enemies for 60min. After that a notification will pop up and you can return to the Event to collect all loot (might include 1-3 more legendaries)",,,,,,,,,,,,,,
,Key Strategies:,,,,,,,,,,,,,,
,"Early Resource Prioritization: Focus on building 3 Boltcasters in the first lane, upgrade 2 of them to level 2. Then keep building/upgrading Boltcasters",,,,,,,,,,,,,,
,Elemental Advantage: Pay attention to any elemental weaknesses the incoming demon waves might have. Build towers with corresponding elemental damage to deal increased damage.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Fractured Plane,,,,,,,,,,,,,,
,Fractured Plane is a unique and engaging game mode in Diablo Immortal that offers a refreshing departure from the usual grind.,,,,,,,,,,,,,,
,Gameplay and Objectives:,,,,,,,,,,,,,,
,"Limited-Time Event: The Fractured Plane is a recurring limited-time event, meaning it's not always available. When it is active, it offers a distinct gameplay experience.",,,,,,,,,,,,,,
,"Start with Nothing: Unlike other game modes yYou begin with a basic class template, no gear, and a set of temporary skills.",,,,,,,,,,,,,,
,"9 Floors of Challenges: The Fractured Plane consists of 9 randomly generated floors, each presenting a unique set of challenges. ",,,,,,,,,,,,,,
,"Acquire Temporary Gear and Powers: As you progress through the floors, you'll find temporary gear, gems, and powerful Blessings.",,,,,,,,,,,,,,
,Temporary Gear: This gear is specific to the Fractured Plane run and provides stats and sometimes unique effects. You'll constantly be finding and replacing gear as you go.,,,,,,,,,,,,,,
,"Temporary Gems: Similar to regular gems but only for the duration of the run, these enhance your stats.",,,,,,,,,,,,,,
,"Blessings: These are powerful, run-specific buffs that can significantly impact your character's abilities and playstyle. You earn Blessings by completing certain challenges or finding them within the floors. ",,,,,,,,,,,,,,
,These can range from increased damage to unique skill modifications.,,,,,,,,,,,,,,
,Adapt and Build: The core of the Fractured Plane lies in adapting to the gear and Blessings you find. You'll need to make strategic decisions about which items to equip and how to utilize your temporary,,,,,,,,,,,,,,
, skills in combination with your acquired powers.,,,,,,,,,,,,,,
,"No Paragon Levels or Existing Gear: Your character's Paragon level, existing gear, and gems have no impact within the Fractured Plane. ",,,,,,,,,,,,,,
,It's a test of your understanding of your class mechanics and your ability to make the most of what you find.,,,,,,,,,,,,,,
,Rewards:,,,,,,,,,,,,,,
,You can get a lot of Legendary items (4+) for each completion of The Fractured Planes,,,,,,,,,,,,,,
,Key Strategies:,,,,,,,,,,,,,,
,"Understand Your Class Mechanics: Even though you start with basic skills, a solid understanding of your chosen class's core mechanics and potential skill synergies will be beneficial.",,,,,,,,,,,,,,
,"Prioritize Survivability: Since too many deaths means restarting, focusing on staying alive is crucial. Don't be afraid to play defensively if necessary.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Survivor's Bane,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Core Gameplay:,,,,,,,,,,,,,,
,Survivor's Bane is a top-down survival mode where you must defend against endlessly spawning enemies while collecting the experience orbs they drop to earn new skills. ,,,,,,,,,,,,,,
,Eventually elite monsters and bosses will spawn that drop equipment. The character automatically uses all of its available skills so you only need to control the movement.,,,,,,,,,,,,,,
,"Each run of Survivor's Bane resets the character progress, and you must re-earn all the skills and equipment. Every level up presents a random choice of skills which could be a new skill or an upgrade",,,,,,,,,,,,,,
, to an existing one. Elite monsters drop Skill Orbs that also offer a skill choice. The final upgrade of each skill is a choice between two different effects. Rare Elite monsters and bosses drop ,,,,,,,,,,,,,,
,"Equipment upgrades, which are initially new pieces, then upgrades to existing ones. The character has 6 slots for skills and 6 slots for equipment, once the limits are reached, ",,,,,,,,,,,,,,
,"new pickups will only be upgrades. If all skills are maxed out, further level-ups and elite group kills will instead drop some coins and scrap materials to be used in the regular Diablo Immortal game",,,,,,,,,,,,,,
," (this seems to have a cap of 15 drops, which can be reached in endless mode with both modifiers active). However after equipment is maxed out, further item upgrade drops will do nothing. ",,,,,,,,,,,,,,
,"At one point, a horde of Treasure Goblins can appear, challenging the player to kill as many as possible before they can teleport away, and rewarding lots of equipment in the main game.",,,,,,,,,,,,,,
,Healing Pools spawn around the map and are the most common form of healing. Treasure chests may also spawn containing scrap materials and gold. ,,,,,,,,,,,,,,
,"Other randomly spawning objects are Conduit Shrines which let you strike nearby enemies with lightning, and Disintegration Shrines which create 5 very powerful beams in front of you that can ",,,,,,,,,,,,,,
,cut through masses of enemies or take down a Boss quickly.,,,,,,,,,,,,,,
,"The game can be paused, and in fact pausing is automatic while on the skill/equipment upgrade screens.",,,,,,,,,,,,,,
,"There are 3 levels, with the bottom two being unlocked by beating the one above them.",,,,,,,,,,,,,,
,Shassar Sea (equipment slots are disabled),,,,,,,,,,,,,,
,Ashwold Cemetery,,,,,,,,,,,,,,
,"Endless - is not actually endless. It goes through 4 stages switching randomly between Frozen Tundra, Shassar Sea and Ashwold Cemetery. In the last stage,",,,,,,,,,,,,,,
, bosses appear along with regular monsters (as opposed to despawning them) and eventually the final boss (the Butcher) appears.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Key Features and Mechanics:,,,,,,,,,,,,,,
,"Gearless Start: Players begin each Survivor's Bane run without any of their equipped items, emphasizing skill and adaptability.",,,,,,,,,,,,,,
,"Random Starting Skill: You'll start with one random skill from your chosen class, forcing you to build from a fresh foundation.",,,,,,,,,,,,,,
,"Leveling and Skill Selection within the Run: Defeating enemies grants experience orbs, leading to rapid level-ups. Each level gained offers a choice between equipping a new skill ",,,,,,,,,,,,,,
,(potentially from any class) or upgrading an existing one (up to a maximum of six equipped skills).,,,,,,,,,,,,,,
,Elite Monsters and Bosses: Tougher elite monsters and zone-ending bosses with unique abilities will challenge your temporary build.,,,,,,,,,,,,,,
,"Automatic Skill Casting: Once you equip skills during a run, they are often cast automatically as you move and encounter enemies, focusing the gameplay on movement, positioning, and skill selection.",,,,,,,,,,,,,,
,"Top-Down Perspective: The game mode often shifts to a top-down, vertically scrolling perspective, providing a wider view of incoming threats.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Skills:,,,,,,,,,,,,,,
,"Skills are not restricted to your character's class, skills from all classes may show up randomly. The starting skill is based on your class",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Skill,Class,Type,Effect,,"Max Level
Choice 1",,"Max Level
Choice 2",,,,,,,
,Hammer o.t. Ancients,Barbarian,Achievement,Call forth a massive hammer which smashes enemies in front of you,,Killing an enemy with the Hammer of the Ancients stuns all nearby enemies for 2 seconds,,Hammer of the Ancients continues to damage enemies over time,,,,,,,
,Whirlwind,Barbarian,Starting Skill,"Become a whirlwind of steel, continually striking all nearby enemies",,"Damage becomes Lightning damage, and has a chance to heal you",,"Damage becomes Fire damage, and move speed is increased by 30%",,,,,,,
,Ground Stomp,Barbarian,Arcane,"Smash the ground, damaging all enemies in front of you",,Ground Stomp now also damages all enemies behind you,,"Triggers Undying Rage for 6 seconds, and gives 5% Life Steal",,,,,,,
,Spear Flurry,Blood Knight,,Channel a flurry of polearm attack,,Recover 2% of your maximum Health every time an enemy is killed,,"When an enemy is killed, an additional spear is thrown, damaging all enemies in its path",,,,,,,
,Wave of Blood,Blood Knight,Starting Skill,Release a bloody explosion in front of you,,35% chance to launch three extra spears,,"If Health is below 50%, Wave of Blood will also trigger Transfusion",,,,,,,
,Swarm of Bats,Blood Knight,Achievement,Call a cloud of bats to continually attack enemies for 6 seconds,,"Swarm of Bats now also triggers Sanguinate, which increases move speed by 50% and makes it so you cannot be targeted",,Swarm of Bats will now unleash Tendrils of Blood every 0.5 seconds and pull enemies into the center,,,,,,,
,Spinning Shield,Crusader,Starting Skill,"Hurl a spinning shield, inflicting damage in its path before returning to deal more damage.",,Catching the shield will create a shockwave that damages nearby enemies,,Catching the shield will heal you,,,,,,,
,Falling Sword,Crusader,Achievement,Impale a holy sword in the ground where it deals damage over 3 seconds to all nearby enemies,,Moving to Falling Sword's location will remove the effect and heal you,,Stuns enemies for 3 seconds,,,,,,,
,Condemn,Crusader,Arcane,"Build up a massive explosion, dealing damage to all nearby enemies",,"While Condemn is charging, you are Invincible",,"An additional Fist of the Heavens will strike, dealing Lightning damage",,,,,,,
,Rain of Vengeance,DH,,Fire a massive volley of arrows at a large area. Arrows fall from the sky dealing Fire damage over 3 seconds to all enemies in the area.,,35% chance to stun enemies for 2 seconds,,Duration is extended by 1 second each time an enemy dies,,,,,,,
,Sentry,DH,Achievement,Summon a turret that fires at nearby enemies,,"Arrows penetrate enemies, doing slightly less damage to each enemy that is hit",,Arrows heal 5% of your total Life,,,,,,,
,Multishot,DH,Starting Skill,Fire 3 arrows at the nearest enemy,,Fire a salvo of freezing arrows that inceases the critical strike chance of affected enemies by 50%,,"Arrows penetrate enemies, doing slightly less damage to each enemy that is hit",,,,,,,
,Strafe,DH,Arcane,"Spin rapidly while moving at 50% increased speed, shooting in all directions",,Now creates a Knife Trap on the ground,,"Strafe becomes Impale, throwing knives in all directions, dealing damage to all enemies they pass through",,,,,,,
,Deadly Reach,Monk,Starting Skill,Project lines of piercing force to damage the enemies ahead,,"Triggers Shield of Zen, absorbing damage",,Deadly Reach sends a fury of punches in the direction the player is currently moving,,,,,,,
,Breath of Heaven,Monk,Arcane,"Create an area of effect that lasts 6 seconds, and while inside it, Movement Speed is increased by 30%, and heal 5% of maximum Life every second",,Breath of Heaven now damages enemies,,"Enemy Attack Speed, Movement Speed and Projectile Speed are reduced by 75% while Breath of Heaven is active",,,,,,,
,Wave Strike,,Achievement,"Unleash a wave of energy, carrying enemies hit within it and exploding, dealing damage to nearby enemies",,Deals Fire damage,,"When Wave Strike explodes, Imprisoned Fist is unleashed",,,,,,,
,Bone Spear,Necromancer,Starting Skill,Shoot a piercing Spear through multiple enemies,,Spear does Lightning dmg + dmg +15% for each enemy it pierces,,"Spear width + range +30%. Dmg +100%, but drains 2% of your current Health",,,,,,,
,Command Skeletons,Necromancer,,Summon skeletal champions to attack nearby enemies,,Skeletal champions are replaced with skeletal archers and will not be attacked,,"Skeletal Champions explode after 5 seconds, dealing Lightning damage to nearby enemies",,,,,,,
,Skeletal Mage,Necromancer,Achievement,Summon a skeletal mage that throws bolts of freezing soulfire at enemies,,Skeletal mages release shockwaves that deal Lightning dmg to nearby enemies,,"Bone Spirits are released every second, dealing dmg to all enemies in their path",,,,,,,
,Command Golem,Necromancer,Arcane,Summon a golem to attack enemies and force them to attack it,,Golems will be engulfed in flames and will deal Fire damage to enemies,,"Golems take 30% of the damage dealt to the player, and will stun nearby enemies for 3 seconds upon death",,,,,,,
,Crosswinds,Tempest,,"Unleash wind blades at the nearest enemy, dealing damage",,Crosswinds triggers Wind Walk every 5 attacks,,Corsswinds splits off into 4 blades on a Critical Hit,,,,,,,
,Wave Edge,Tempest,Primary,Attack in an arch that damages enemies to either the left or right,,Wave Edge now attacks to both front and behind,,Wave Edge is now a bow that shoots piercing water arrows at enemies,,,,,,,
,Zephyr Surge,Tempest,,"Unleash 5 slashes within 1 second, and you cannot be targeted while attacking",,Zephyr Surgenow charges for 1.5 seconds before releasing a powerful slash in front of you,,"Damage is now Lightning damage, and its Cooldown is reduced by 0.1 seconds for each monster it kills",,,,,,,
,Vortex,Tempest,Achievement,"Summon a whirlpool that pulls in nearby enemies, dealing continuous damage",,Restore 5% of your maximum Life per second while standing in Vortex,,Vortex transforms into a waterspout that knocks enemies within it into the air ince per second,,,,,,,
,Magic Missiles,Wizard,Starting Skill,Lauch a missile of magic energy,,Magic Missile fires twice,,Magic Missile becomes Chain Lightning,,,,,,,
,Arcane Torrent,Wizard,Achievement,Channel a barrage of arcane projectiles at the surrounding enemy,,"Conjure a black hole at a location, which will pull in all nearby enemies and deal damage over time.",,Channel an additional Torrent,,,,,,,
,Ray of Frost,Wizard,Starting Skill,"Channel a beam of frost in a direction, dealing Freezing dmg to all enemies caught in the beam.",,Ray of Frost now fires 2 additional rays,,Ray of Frost now has a 35% chance of creating Ice Armor. Ice Armor damages all nearby enemies when it breaks.,,,,,,,
,Hydra,Wizard,,Summon a three headed serpent that attacks the enemy,,"Hydra now deals Lightning damage, Critical Hit chance increased 50%",,Hydra is now summoned by Meteor impact,,,,,,,
,,,,,,,,,,,,,,,
,Legion Mode,,,,,,,,,,,,,,
,One or two random buffs can be activated at the beginning of Endless Mode. The buffs can be re-rolled up to 2 times.,,,,,,,,,,,,,,
,Extra Skilled: You can now equip up to 8 Skills.,,,,,,,,,,,,,,
,"Extra Skilled: Enhanced: You can now equip up to 8 Skills, and Skill damage is increased by 100%.",,,,,,,,,,,,,,
,Patience: Standing still for 3 seconds will increase your Damage by 25% for a period of time. OR Damage is increased by 50% for a short duration after standing still for 1 second.,,,,,,,,,,,,,,
,Patience: Enhanced: Standing still for 3 seconds will increase your Damage by 50% for a period of time.,,,,,,,,,,,,,,
,"Dodging Responsibility: Movement Speed is increased by 50%, but Health is decreased by 50%.",,,,,,,,,,,,,,
,"Focused Skills: You may only equip 3 Skills, but all cooldowns are reduced by 25% and all damage is increased by 100%.",,,,,,,,,,,,,,
,"Focused Skills: Enhanced: You may only equip 3 Skills, but all cooldowns are reduced by 35% and all damage is increased by 200%.",,,,,,,,,,,,,,
,"Resurrection: Gain 2 resurrections. Upon resurrecting, recover 100% of your Health, and your damage is increased by 10%.",,,,,,,,,,,,,,
,"Resurrection Enhanced: Gain 2 resurrections. Upon resurrecting, recover 100% of your Health, and your damage is increased by 20%.",,,,,,,,,,,,,,
,Lucky: Higher chance for Arcane Skills to show up.,,,,,,,,,,,,,,
,"Slow And Steady: Movement Speed is reduced by 90%, but you take 50% less damage from enemies, Damage is increased by 50%, Life Steal is increased by 10%, and Pick-Up Distance is increased by 200%.",,,,,,,,,,,,,,
,"Slow And Steady: Enhanced: Movement Speed is reduced by 90%, but you take 50% less damage from enemies, Damage is increased by 100%, Life Steal is increased by 15%,",,,,,,,,,,,,,,
, and Pick-Up Distance is increased by 300%.,,,,,,,,,,,,,,
,Healed Up: Each Level Up restores 15% of your Health and releases a wave of damage to all nearby enemies.,,,,,,,,,,,,,,
,Healed Up: Enhanced: Each Level Up restores 30% of your Health and releases a wave of damage to all nearby enemies.,,,,,,,,,,,,,,
,Faster and Faster: Each Level Up increases Movement Speed a small amount.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Key Strategies:,,,,,,,,,,,,,,
,Success in Survivor's Bane relies on quick decision-making and adapting to the available skills:,,,,,,,,,,,,,,
,Prioritize Early Levels and Skills: Focus on quickly gaining a few levels and selecting skills that provide good initial clear speed and survivability.,,,,,,,,,,,,,,
,"Synergize Skills: Look for skills that work well together, regardless of their original class. Experiment with different combinations to find powerful synergies.",,,,,,,,,,,,,,
,Adapt to Available Choices: You won't always get your ideal skills. Be prepared to make the best of what's offered and adjust your playstyle accordingly.,,,,,,,,,,,,,,
,"Focus on Survival: Since you start without gear, prioritize skills and upgrades that enhance your survivability, such as healing, shields, or crowd control.",,,,,,,,,,,,,,
,Learn Enemy Patterns: Pay attention to the attack patterns of different enemies and bosses to avoid taking unnecessary damage.,,,,,,,,,,,,,,
,"Strategic Movement: While skills are often auto-cast, your movement is crucial for dodging attacks and positioning yourself effectively against groups of enemies.",,,,,,,,,,,,,,
,Optimize for AoE and Single-Target: Balance your skill selections to handle both large waves of weaker enemies and tougher single targets like elites and bosses.,,,,,,,,,,,,,,
,"Utilize Environmental Features: If present, use any environmental obstacles or features to your advantage.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Rewards:,,,,,,,,,,,,,,
,"This mode rewards TONS of materials, Gold and a few Legendary Gear Pieces. It is also one of the most fun game modes ",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Ancient Arena,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Core Gameplay:,,,,,,,,,,,,,,
,Ancient Arena is a limited-time Player vs. Player (PvP) zone event that takes place in a specific area of Bilefen. It is a free-for-all deathmatch where individual players or small impromptu groups battle ,,,,,,,,,,,,,,
,to be the last one standing. The primary objective is to survive the chaotic PvP environment and ultimately open the Nephalem Cache located in the center of the arena to claim its guaranteed Legendary reward.,,,,,,,,,,,,,,
,Key Features and Mechanics:,,,,,,,,,,,,,,
,Free-for-All PvP: All players within the designated Ancient Arena zone are hostile to each other. There are no dedicated teams.,,,,,,,,,,,,,,
,Last Player Standing: The event continues until only one player remains alive within the arena.,,,,,,,,,,,,,,
,Nephalem Cache: A special chest spawns in the center of the arena. The last player(s) alive typically need to interact with and open this chest to complete the event and receive the main reward.,,,,,,,,,,,,,,
,"Respawning Restrictions: Once defeated within the Ancient Arena, players are usually unable to respawn or re-enter the event area until it concludes.",,,,,,,,,,,,,,
,Time-Limited Availability: Ancient Arena is not a permanent game mode and appears as a limited-time event,,,,,,,,,,,,,,
,Rewards:,,,,,,,,,,,,,,
,The primary reward for winning the Ancient Arena is a guaranteed Legendary item from the Nephalem Cache. Additional rewards can include:,,,,,,,,,,,,,,
,Key Strategies:,,,,,,,,,,,,,,
,"Survival in the Ancient Arena requires a mix of combat skill, situational awareness, and opportunistic play:",,,,,,,,,,,,,,
,"Group Up (Early): While it's a free-for-all, forming temporary alliances with other players can significantly increase your chances of survival against solo opponents or larger groups. ",,,,,,,,,,,,,,
,"Focus Fire: If you are in a group, coordinate your attacks to quickly eliminate individual threats.",,,,,,,,,,,,,,
,Prioritize Survival: Your primary goal is to be the last one standing. Sometimes retreating or avoiding a fight is the best strategy.,,,,,,,,,,,,,,
,"Coordinate to Open the Chest: If you are in a group that has survived, work together to ensure someone can safely interact with and open the Nephalem Cache.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Destruction's Call,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,Core Gameplay:,,,,,,,,,,,,,,
,Destruction's Call is a daily open-world PvP event that takes place within the Ancient's Cradle. Two teams of players engage in a battle to capture and hold flags scattered throughout the zone. ,,,,,,,,,,,,,,
,The primary objective is to accumulate points by controlling these flags for a set duration. Players also engage in PvP combat to defend their captured flags and attempt to take control of enemy flags.,,,,,,,,,,,,,,
,Key Features and Mechanics:,,,,,,,,,,,,,,
,Zone-Specific Event: The event occurs within the designated Ancient's Cradle zone.,,,,,,,,,,,,,,
